Station #11 :	met11	
Distance :	548.137	
Coordinates XYZ :	644772.371	1894606.529	548.5	
err	1.8	
#	t,s	ro_a_o	ro_a_c	u_t_o	u_t_c	
1	2.146e-05	28.4543	29.2102	8336	8014.5071	
2	2.549e-05	27.7469	28.0016	5630	5553.3385	
3	2.95e-05	27.1808	27.173	4030	4031.7296	
4	3.528e-05	26.5362	26.3698	2671	2696.33	
5	4.33e-05	25.8472	25.7904	1665	1670.5015	
6	5.14e-05	25.3735	25.5436	1115	1103.8859	
7	5.941e-05	25.0415	25.5189	791.8	769.6854	
8	7.095e-05	25.2682	25.7388	501.2	487.5172	
9	8.707e-05	25.7279	26.2734	292.4	283.3406	
10	0.0001032	26.2112	27.0081	186.1	177.9236	
11	0.0001192	28.0149	27.7881	117.3	118.739	
12	0.0001423	29.9361	28.9878	68.19	71.5632	
13	0.0001745	30.8034	30.7486	39.23	39.3349	
#	Resistivity	Polarizability	Time constant	C exponent	Magnetic permeability	h	z	
1	35	1	0.5	0.5	1	15.2	0	
2	12.502	1	0.5	0.5	1	1.096	15.2	
3	12.97	1	0.5	0.5	1	1.205	16.296	
4	13.86	1	0.5	0.5	1	1.325	17.5	
5	15.151	1	0.5	0.5	1	1.456	18.825	
6	16.828	1	0.5	0.5	1	1.601	20.281	
7	18.874	1	0.5	0.5	1	1.759	21.881	
8	21.261	1	0.5	0.5	1	1.932	23.64	
9	23.979	1	0.5	0.5	1	2.121	25.572	
10	27.082	1	0.5	0.5	1	2.329	27.693	
11	30.771	1	0.5	0.5	1	2.558	30.023	
12	35.484	1	0.5	0.5	1	2.809	32.581	
13	41.968	1	0.5	0.5	1	3.088	35.39	
14	51.31	1	0.5	0.5	1	3.397	38.478	
15	64.845	1	0.5	0.5	1	3.744	41.875	
16	83.702	1	0.5	0.5	1	4.132	45.619	
17	107.759	1	0.5	0.5	1	4.564	49.751	
18	134.429	1	0.5	0.5	1	5.037	54.315	
19	159.15	1	0.5	0.5	1	5.554	59.352	
20	179.219	1	0.5	0.5	1	64.906	
