Station #4 :	met4	
Distance :	158.257	
Coordinates XYZ :	645161.416	1894553.927	548.5	
err	3.7	
#	t,s	ro_a_o	ro_a_c	u_t_o	u_t_c	
1	2.146e-05	29.41	30.6034	7933	7473.5186	
2	2.549e-05	28.6817	28.9279	5357	5288.7517	
3	2.95e-05	28.0604	27.6481	3842	3928.2723	
4	3.528e-05	26.955	26.2637	2609	2712.6834	
5	4.33e-05	25.4115	25.0089	1708	1749.418	
6	5.14e-05	24.2959	24.2173	1190	1195.7939	
7	5.941e-05	23.2826	23.7508	883.2	857.2085	
8	7.095e-05	22.6851	23.4371	589.2	561.07	
9	8.707e-05	22.3472	23.3853	361.2	337.4186	
10	0.0001032	22.6612	23.6373	231.5	217.3102	
11	0.0001192	23.3049	24.0181	154.6	147.7656	
12	0.0001423	25.1318	24.7387	88.65	90.7711	
13	0.0001745	28.0607	25.9291	45.12	50.7967	
#	Resistivity	Polarizability	Time constant	C exponent	Magnetic permeability	h	z	
1	35	1	0.5	0.5	1	17.1	0	
2	11.603	1	0.5	0.5	1	1.084	17.1	
3	11.983	1	0.5	0.5	1	1.19	18.184	
4	12.632	1	0.5	0.5	1	1.307	19.374	
5	13.453	1	0.5	0.5	1	1.435	20.681	
6	14.358	1	0.5	0.5	1	1.575	22.116	
7	15.278	1	0.5	0.5	1	1.728	23.691	
8	16.2	1	0.5	0.5	1	1.894	25.419	
9	17.209	1	0.5	0.5	1	2.075	27.313	
10	18.533	1	0.5	0.5	1	2.273	29.388	
11	20.582	1	0.5	0.5	1	2.489	31.662	
12	23.998	1	0.5	0.5	1	2.725	34.151	
13	29.749	1	0.5	0.5	1	2.987	36.875	
14	39.338	1	0.5	0.5	1	3.289	39.862	
15	55.167	1	0.5	0.5	1	3.644	43.151	
16	80.905	1	0.5	0.5	1	4.054	46.795	
17	121.133	1	0.5	0.5	1	4.511	50.849	
18	179.175	1	0.5	0.5	1	5.007	55.36	
19	254.014	1	0.5	0.5	1	5.54	60.366	
20	342.275	1	0.5	0.5	1	65.906	
