Station #8 :	met8	
Distance :	386.064	
Coordinates XYZ :	644935.49	1894590.077	548.5	
err	1.8	
#	t,s	ro_a_o	ro_a_c	u_t_o	u_t_c	
1	2.146e-05	28.2424	29.3159	8430	7971.2357	
2	2.549e-05	27.4775	27.7884	5713	5617.3764	
3	2.95e-05	26.8183	26.7267	4112	4133.1585	
4	3.528e-05	25.9439	25.6907	2763	2803.9338	
5	4.33e-05	25.0128	24.8952	1749	1761.4089	
6	5.14e-05	24.3779	24.4936	1184	1175.6184	
7	5.941e-05	24.0094	24.3494	843.4	825.7968	
8	7.095e-05	24.034	24.421	540.3	527.5064	
9	8.707e-05	24.5236	24.7781	314.2	309.3725	
10	0.0001032	24.8993	25.3471	201	195.6963	
11	0.0001192	25.5219	25.9717	134.9	131.4108	
12	0.0001423	26.9032	26.9539	80.04	79.8142	
13	0.0001745	29.3917	28.405	42.09	44.302	
#	Resistivity	Polarizability	Time constant	C exponent	Magnetic permeability	h	z	
1	35	1	0.5	0.5	1	17.3	0	
2	8.615	1	0.5	0.5	1	1.092	17.3	
3	9.376	1	0.5	0.5	1	1.198	18.392	
4	10.784	1	0.5	0.5	1	1.315	19.59	
5	12.764	1	0.5	0.5	1	1.445	20.905	
6	15.246	1	0.5	0.5	1	1.59	22.35	
7	18.197	1	0.5	0.5	1	1.752	23.94	
8	21.668	1	0.5	0.5	1	1.931	25.692	
9	25.822	1	0.5	0.5	1	2.128	27.623	
10	30.913	1	0.5	0.5	1	2.343	29.751	
11	37.222	1	0.5	0.5	1	2.58	32.095	
12	44.958	1	0.5	0.5	1	2.839	34.674	
13	54.154	1	0.5	0.5	1	3.127	37.514	
14	64.582	1	0.5	0.5	1	3.444	40.64	
15	75.718	1	0.5	0.5	1	3.795	44.085	
16	86.803	1	0.5	0.5	1	4.182	47.88	
17	97.052	1	0.5	0.5	1	4.604	52.062	
18	105.99	1	0.5	0.5	1	5.065	56.666	
19	113.909	1	0.5	0.5	1	5.567	61.731	
20	122.378	1	0.5	0.5	1	67.298	
