Station #2 :	met2	
Distance :	50.025	
Coordinates XYZ :	645264.333	1894519.57	548.5	
err	1.7	
#	t,s	ro_a_o	ro_a_c	u_t_o	u_t_c	
1	2.146e-05	34.0394	35.2304	6371	6050.6781	
2	2.549e-05	34.6922	35.7328	4027	3852.3775	
3	2.95e-05	35.9176	36.3877	2653	2601.7583	
4	3.528e-05	37.2653	37.349	1605	1599.608	
5	4.33e-05	39.2843	38.7506	888.6	907.0187	
6	5.14e-05	39.9349	40.0978	564.7	561.2609	
7	5.941e-05	41.025	41.3173	377.6	373.6008	
8	7.095e-05	42.6695	42.9413	228.4	226.2356	
9	8.707e-05	44.5326	44.7271	128.4	127.5633	
10	0.0001032	45.623	46.2317	81.04	79.4449	
11	0.0001192	46.8038	47.4338	54.32	53.2414	
12	0.0001423	50.1702	48.8228	31.43	32.7401	
13	0.0001745	49.6167	50.3399	19.19	18.7779	
#	Resistivity	Polarizability	Time constant	C exponent	Magnetic permeability	h	z	
1	35	1	0.5	0.5	1	16.9	0	
2	20.947	1	0.5	0.5	1	1.103	16.9	
3	23.726	1	0.5	0.5	1	1.21	18.003	
4	29.295	1	0.5	0.5	1	1.326	19.213	
5	37.998	1	0.5	0.5	1	1.456	20.539	
6	50.116	1	0.5	0.5	1	1.602	21.995	
7	65.408	1	0.5	0.5	1	1.766	23.597	
8	82.61	1	0.5	0.5	1	1.949	25.364	
9	99.201	1	0.5	0.5	1	2.15	27.313	
10	111.904	1	0.5	0.5	1	2.371	29.463	
11	118.022	1	0.5	0.5	1	2.612	31.834	
12	116.858	1	0.5	0.5	1	2.873	34.446	
13	110.03	1	0.5	0.5	1	3.157	37.319	
14	100.405	1	0.5	0.5	1	3.466	40.475	
15	90.583	1	0.5	0.5	1	3.805	43.941	
16	82.031	1	0.5	0.5	1	4.18	47.747	
17	75.036	1	0.5	0.5	1	4.595	51.927	
18	69.145	1	0.5	0.5	1	5.053	56.522	
19	63.764	1	0.5	0.5	1	5.559	61.575	
20	58.705	1	0.5	0.5	1	67.134	
