Station #10 :	tzi41	
Distance :	417.114	
Coordinates XYZ :	646257.044	1892983.544	545.91	
err	2.4	
#	t,s	ro_a_o	ro_a_c	u_t_o	u_t_c	
1	2.146e-05	23.4389	24.4039	11150	10495.21	
2	2.549e-05	24.0841	24.9168	6962	6615.9148	
3	2.95e-05	24.9333	25.5743	4587	4415.6408	
4	3.528e-05	26.2423	26.5728	2716	2665.4893	
5	4.33e-05	28.3169	28.0504	1452	1472.741	
6	5.14e-05	29.9537	29.5225	869.3	888.4158	
7	5.941e-05	31.6176	30.9067	558.1	577.465	
8	7.095e-05	33.4746	32.837	328.7	338.3197	
9	8.707e-05	36.213	35.1683	175.1	182.9598	
10	0.0001032	37.1928	37.2501	110.1	109.846	
11	0.0001192	39.2437	39.0229	70.75	71.3514	
12	0.0001423	40.634	41.1646	43.12	42.2889	
13	0.0001745	43.4093	43.6404	23.45	23.264	
#	Resistivity	Polarizability	Time constant	C exponent	Magnetic permeability	h	z	
1	25	1	0.5	0.5	1	11	0	
2	12.304	1	0.5	0.5	1	1.09	11	
3	14.23	1	0.5	0.5	1	1.191	12.09	
4	18.253	1	0.5	0.5	1	1.3	13.281	
5	24.87	1	0.5	0.5	1	1.425	14.581	
6	34.706	1	0.5	0.5	1	1.568	16.006	
7	48.296	1	0.5	0.5	1	1.732	17.573	
8	65.793	1	0.5	0.5	1	1.919	19.306	
9	86.636	1	0.5	0.5	1	2.129	21.225	
10	109.217	1	0.5	0.5	1	2.362	23.354	
11	130.747	1	0.5	0.5	1	2.618	25.715	
12	147.636	1	0.5	0.5	1	2.896	28.333	
13	156.525	1	0.5	0.5	1	3.198	31.229	
14	155.655	1	0.5	0.5	1	3.524	34.427	
15	145.695	1	0.5	0.5	1	3.873	37.951	
16	129.404	1	0.5	0.5	1	4.249	41.824	
17	110.386	1	0.5	0.5	1	4.653	46.073	
18	91.834	1	0.5	0.5	1	5.092	50.726	
19	75.885	1	0.5	0.5	1	5.576	55.818	
20	63.627	1	0.5	0.5	1	61.394	
