Station #9 :	tzi42	
Distance :	362.522	
Coordinates XYZ :	646215.396	1893019.657	545.91	
err	4.6	
#	t,s	ro_a_o	ro_a_c	u_t_o	u_t_c	
1	2.146e-05	21.9899	20.7781	12270	13358.9421	
2	2.549e-05	20.4331	19.78	8909	9353.8079	
3	2.95e-05	19.4124	19.1117	6677	6835.1714	
4	3.528e-05	18.3841	18.4988	4632	4588.998	
5	4.33e-05	17.5418	18.104	2978	2840.3639	
6	5.14e-05	17.1932	17.9869	1999	1868.1562	
7	5.941e-05	17.1177	18.0446	1401	1294.4435	
8	7.095e-05	17.5227	18.3192	867.9	811.9206	
9	8.707e-05	18.2184	18.8655	490.7	465.672	
10	0.0001032	19.3851	19.5626	292.6	288.6269	
11	0.0001192	20.4413	20.2977	188.2	190.1999	
12	0.0001423	22.2805	21.4133	106.2	112.7162	
13	0.0001745	25.1769	23.0265	53.09	60.698	
#	Resistivity	Polarizability	Time constant	C exponent	Magnetic permeability	h	z	
1	25	1	0.5	0.5	1	8.6	0	
2	22.315	1	0.5	0.5	1	1.083	8.6	
3	20.537	1	0.5	0.5	1	1.187	9.683	
4	17.713	1	0.5	0.5	1	1.301	10.87	
5	14.658	1	0.5	0.5	1	1.425	12.171	
6	12.049	1	0.5	0.5	1	1.565	13.596	
7	10.335	1	0.5	0.5	1	1.72	15.161	
8	9.809	1	0.5	0.5	1	1.888	16.881	
9	10.794	1	0.5	0.5	1	2.058	18.768	
10	13.871	1	0.5	0.5	1	2.233	20.826	
11	20.038	1	0.5	0.5	1	2.432	23.06	
12	30.628	1	0.5	0.5	1	2.67	25.491	
13	46.783	1	0.5	0.5	1	2.958	28.162	
14	68.525	1	0.5	0.5	1	3.295	31.12	
15	94.02	1	0.5	0.5	1	3.677	34.416	
16	119.776	1	0.5	0.5	1	4.098	38.093	
17	142.001	1	0.5	0.5	1	4.55	42.191	
18	158.517	1	0.5	0.5	1	5.034	46.741	
19	170.285	1	0.5	0.5	1	5.553	51.775	
20	181.986	1	0.5	0.5	1	57.329	
