Station #6 :	tzi18	
Distance :	249.912	
Coordinates XYZ :	646088.604	1893058.488	545.91	
err	0.6	
#	t,s	ro_a_o	ro_a_c	u_t_o	u_t_c	
1	2.146e-05	22.8681	22.7286	11570	11676.7445	
2	2.549e-05	21.5176	21.4434	8244	8286.8153	
3	2.95e-05	20.4088	20.3496	6194	6221.0879	
4	3.528e-05	19.0479	18.998	4392	4409.3025	
5	4.33e-05	17.4637	17.4997	2998	2988.7365	
6	5.14e-05	16.2228	16.2937	2181	2166.7959	
7	5.941e-05	15.2751	15.3274	1662	1653.4935	
8	7.095e-05	14.2136	14.2226	1188	1186.8795	
9	8.707e-05	13.0846	13.051	806.2	809.3178	
10	0.0001032	12.2481	12.1847	582.6	587.1581	
11	0.0001192	11.538	11.5093	443.8	445.4575	
12	0.0001423	10.8203	10.7759	313.8	315.7422	
13	0.0001745	9.9157	10.0497	214.8	210.5163	
#	Resistivity	Polarizability	Time constant	C exponent	Magnetic permeability	h	z	
1	25	1	0.5	0.5	1	10.5	0	
2	15.242	1	0.5	0.5	1	1.091	10.5	
3	14.507	1	0.5	0.5	1	1.199	11.591	
4	13.229	1	0.5	0.5	1	1.317	12.79	
5	11.631	1	0.5	0.5	1	1.447	14.107	
6	9.938	1	0.5	0.5	1	1.59	15.553	
7	8.349	1	0.5	0.5	1	1.75	17.144	
8	7.008	1	0.5	0.5	1	1.929	18.893	
9	5.996	1	0.5	0.5	1	2.129	20.822	
10	5.329	1	0.5	0.5	1	2.351	22.951	
11	4.967	1	0.5	0.5	1	2.593	25.301	
12	4.834	1	0.5	0.5	1	2.856	27.894	
13	4.854	1	0.5	0.5	1	3.143	30.751	
14	4.995	1	0.5	0.5	1	3.458	33.894	
15	5.286	1	0.5	0.5	1	3.804	37.352	
16	5.794	1	0.5	0.5	1	4.183	41.157	
17	6.567	1	0.5	0.5	1	4.598	45.34	
18	7.602	1	0.5	0.5	1	5.055	49.938	
19	8.809	1	0.5	0.5	1	5.559	54.993	
20	10.001	1	0.5	0.5	1	60.553	
