Station #5 :	tzi17	
Distance :	198.009	
Coordinates XYZ :	646073.844	1893114.488	545.91	
err	0.3	
#	t,s	ro_a_o	ro_a_c	u_t_o	u_t_c	
1	2.146e-05	24.2733	24.1194	10580	10681.4758	
2	2.549e-05	22.8088	22.7449	7554	7585.8298	
3	2.95e-05	21.5969	21.5442	5690	5710.885	
4	3.528e-05	20.0792	20.0453	4058	4068.2978	
5	4.33e-05	18.3695	18.3826	2779	2776.0217	
6	5.14e-05	16.9954	17.0581	2034	2022.7801	
7	5.941e-05	16.0507	16.0099	1543	1548.9014	
8	7.095e-05	14.8541	14.8266	1112	1115.0941	
9	8.707e-05	13.5882	13.5907	761.8	761.5885	
10	0.0001032	12.6952	12.6855	552.1	552.7343	
11	0.0001192	11.9603	11.9817	420.5	419.3785	
12	0.0001423	11.2246	11.2143	297	297.4109	
13	0.0001745	10.3817	10.4415	200.5	198.7797	
#	Resistivity	Polarizability	Time constant	C exponent	Magnetic permeability	h	z	
1	25	1	0.5	0.5	1	9.6	0	
2	23.849	1	0.5	0.5	1	1.086	9.6	
3	22.202	1	0.5	0.5	1	1.193	10.686	
4	19.418	1	0.5	0.5	1	1.31	11.879	
5	16.108	1	0.5	0.5	1	1.439	13.189	
6	12.828	1	0.5	0.5	1	1.581	14.627	
7	9.98	1	0.5	0.5	1	1.741	16.209	
8	7.773	1	0.5	0.5	1	1.921	17.95	
9	6.255	1	0.5	0.5	1	2.126	19.871	
10	5.359	1	0.5	0.5	1	2.352	21.997	
11	4.951	1	0.5	0.5	1	2.596	24.349	
12	4.852	1	0.5	0.5	1	2.856	26.946	
13	4.873	1	0.5	0.5	1	3.139	29.802	
14	4.907	1	0.5	0.5	1	3.453	32.941	
15	4.961	1	0.5	0.5	1	3.8	36.395	
16	5.078	1	0.5	0.5	1	4.18	40.195	
17	5.258	1	0.5	0.5	1	4.596	44.374	
18	5.451	1	0.5	0.5	1	5.055	48.97	
19	5.589	1	0.5	0.5	1	5.56	54.025	
20	5.605	1	0.5	0.5	1	59.585	
