Station #2 :	tzi14	
Distance :	51.455	
Coordinates XYZ :	646011.247	1893254.361	545.91	
err	2.4	
#	t,s	ro_a_o	ro_a_c	u_t_o	u_t_c	
1	2.146e-05	27.2534	28.273	8893	8416.3141	
2	2.549e-05	26.8301	27.7655	5921	5624.3301	
3	2.95e-05	26.2964	27.0896	4235	4050.3789	
4	3.528e-05	25.3303	25.9201	2864	2766.7991	
5	4.33e-05	24.042	24.2996	1856	1826.5619	
6	5.14e-05	22.5708	22.8275	1329	1306.6505	
7	5.941e-05	21.4038	21.5675	1002	990.619	
8	7.095e-05	19.9953	20.0621	712	708.4468	
9	8.707e-05	18.2881	18.4004	487.9	483.4409	
10	0.0001032	17.0604	17.1316	354.4	352.1911	
11	0.0001192	16.3165	16.1217	263.9	268.6994	
12	0.0001423	14.8487	15.0072	195.2	192.1159	
13	0.0001745	13.4019	13.8955	136.7	129.4808	
#	Resistivity	Polarizability	Time constant	C exponent	Magnetic permeability	h	z	
1	25	1	0.5	0.5	1	27.2	0	
2	2.342	1	0.5	0.5	1	1.074	27.2	
3	3.49	1	0.5	0.5	1	1.168	28.274	
4	5.51	1	0.5	0.5	1	1.294	29.443	
5	7.742	1	0.5	0.5	1	1.439	30.737	
6	9.093	1	0.5	0.5	1	1.596	32.176	
7	9.027	1	0.5	0.5	1	1.762	33.771	
8	8.005	1	0.5	0.5	1	1.939	35.533	
9	6.824	1	0.5	0.5	1	2.13	37.472	
10	5.989	1	0.5	0.5	1	2.341	39.602	
11	5.675	1	0.5	0.5	1	2.571	41.943	
12	5.896	1	0.5	0.5	1	2.821	44.514	
13	6.613	1	0.5	0.5	1	3.092	47.335	
14	7.737	1	0.5	0.5	1	3.392	50.427	
15	9.122	1	0.5	0.5	1	3.726	53.82	
16	10.611	1	0.5	0.5	1	4.101	57.546	
17	12.152	1	0.5	0.5	1	4.524	61.647	
18	13.918	1	0.5	0.5	1	5.002	66.171	
19	16.318	1	0.5	0.5	1	5.533	71.173	
20	19.946	1	0.5	0.5	1	76.706	
