Station #6 :	met6	
Distance :	273.252	
Coordinates XYZ :	645047.025	1894570.83	548.5	
err	1.5	
#	t,s	ro_a_o	ro_a_c	u_t_o	u_t_c	
1	2.146e-05	28.914	29.0375	8138	8086.1421	
2	2.549e-05	28.0567	28.0717	5537	5532.5733	
3	2.95e-05	27.4956	27.3026	3961	4003.0594	
4	3.528e-05	26.7301	26.4373	2642	2685.999	
5	4.33e-05	25.8887	25.6642	1661	1682.8381	
6	5.14e-05	25.2379	25.2098	1124	1125.8773	
7	5.941e-05	24.6264	24.9915	811.9	794.1751	
8	7.095e-05	24.6839	24.9605	519.1	510.4954	
9	8.707e-05	24.6968	25.2041	310.9	301.5623	
10	0.0001032	25.3123	25.6887	196.1	191.8063	
11	0.0001192	25.9468	26.2538	131.6	129.2981	
12	0.0001423	27.3866	27.1855	77.93	78.7965	
13	0.0001745	29.6792	28.6173	41.48	43.8099	
#	Resistivity	Polarizability	Time constant	C exponent	Magnetic permeability	h	z	
1	30	1	0.5	0.5	1	17	0	
2	25	1	0.5	0.5	1	1.093	17	
3	20.694	1	0.5	0.5	1	1.201	18.093	
4	19.843	1	0.5	0.5	1	1.32	19.293	
5	18.848	1	0.5	0.5	1	1.451	20.613	
6	17.913	1	0.5	0.5	1	1.595	22.064	
7	17.253	1	0.5	0.5	1	1.753	23.659	
8	17.096	1	0.5	0.5	1	1.927	25.412	
9	17.697	1	0.5	0.5	1	2.116	27.339	
10	19.382	1	0.5	0.5	1	2.321	29.455	
11	22.595	1	0.5	0.5	1	2.545	31.776	
12	27.964	1	0.5	0.5	1	2.792	34.322	
13	36.342	1	0.5	0.5	1	3.07	37.114	
14	48.777	1	0.5	0.5	1	3.383	40.183	
15	66.253	1	0.5	0.5	1	3.737	43.567	
16	89.078	1	0.5	0.5	1	4.13	47.303	
17	115.996	1	0.5	0.5	1	4.564	51.433	
18	143.921	1	0.5	0.5	1	5.037	55.997	
19	169.509	1	0.5	0.5	1	5.553	61.034	
20	192.61	1	0.5	0.5	1	66.587	
