$SDODC,19:32:32,17° 07.2107' N,091° 37.9142' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2105' N,091° 37.9132' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2105' N,091° 37.9132' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,13.60,M,A
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2102' N,091° 37.9122' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2067' N,091° 37.9074' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2067' N,091° 37.9074' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2067' N,091° 37.9074' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2067' N,091° 37.9074' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2067' N,091° 37.9074' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2067' N,091° 37.9074' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2061' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2061' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2056' N,091° 37.9072' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2056' N,091° 37.9072' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2056' N,091° 37.9072' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2056' N,091° 37.9072' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
$SDODC,19:32:32,17° 07.2050' N,091° 37.9073' W,A,0.40,M,V
